mode,times,per_lim,attn1,attn2,tx_streams,tx_mcs,tx_phy_rate,txpackets,txretries,txfail,per_link,per_phy,tx_bw,rx_streams,rx_mcs,rssi_0,rssi_1,rssi_2,rssi_3,evm_0,evm_1,evm_2,evm_3,rx_bw,bi_tx_streams,bi_tx_mcs,bi_tx_phy_rate,bi_txpackets,bi_txretries,bi_txfail,bi_per_link,bi_per_phy,bi_tx_bw,bi_rx_streams,bi_rx_mcs,bi_rssi_0,bi_rssi_1,bi_rssi_2,bi_rssi_3,bi_evm_0,bi_evm_1,bi_evm_2,bi_evm_3,bi_rx_bw,tot_tx_bw,tot_rx_bw
1,682,10,22,22,4,4,780,7285,120,0,0,1.62031,316,4,4,-83.8,-78.9,-76.7,-76.6,-13.8,-16.6,-18.8,-18.5,302,4,4,780,8550,63,0,0,0.731368,350,4,4,-81.6,-81.0,-77.8,-77.7,-14.9,-15.6,-17.8,-17.8,344,666.0,646.0
1,683,10,22,22,4,4,780,7647,105,0,0,1.35431,327,4,4,-83.8,-79.0,-76.7,-76.7,-13.8,-16.6,-18.8,-18.5,349,4,4,780,7091,153,0,0,2.1118,298,4,4,-81.6,-81.0,-77.8,-77.7,-14.6,-15.2,-17.6,-17.4,337,625.0,686.0
1,684,10,22,22,4,4,780,7387,74,1,0.0135336,0.991691,325,4,4,-83.8,-79.0,-76.7,-76.7,-13.1,-16.1,-18.5,-18.3,337,4,4,780,7436,92,0,0,1.22194,310,4,4,-81.4,-80.7,-77.6,-77.8,-14.6,-15.2,-17.6,-17.4,322,635.0,659.0
1,684,10,22,22,4,4,780,7975,92,0,0,1.14031,338,4,4,-83.8,-79.0,-76.7,-76.7,-13.1,-16.1,-18.5,-18.3,337,4,4,780,8454,92,0,0,1.0764,344,4,4,-81.4,-80.7,-77.6,-77.8,-14.9,-15.6,-17.9,-17.8,302,682.0,639.0
1,685,10,22,22,4,3,520,8243,73,0,0,0.87772,351,4,4,-83.4,-79.0,-76.7,-75.8,-13.1,-16.1,-18.5,-18.3,313,4,4,780,8454,92,0,0,1.0764,344,4,4,-81.6,-80.7,-77.8,-77.4,-14.9,-15.6,-17.9,-17.8,306,695.0,619.0
1,686,10,22,22,4,4,780,7000,94,0,0,1.32488,319,4,4,-83.4,-79.0,-76.7,-75.8,-14.3,-17.2,-19.2,-18.9,312,4,4,780,8422,50,0,0,0.59011,346,4,4,-81.6,-80.7,-77.8,-77.4,-14.8,-15.4,-17.8,-17.7,339,665.0,651.0
1,687,10,22,22,4,4,780,6710,29,0,0,0.430267,300,4,4,-83.1,-78.5,-76.1,-75.4,-14.3,-17.2,-19.2,-18.9,290,4,4,780,7981,124,0,0,1.52973,335,4,4,-81.3,-80.6,-77.9,-77.6,-14.8,-15.4,-17.8,-17.7,353,635.0,643.0
1,693,10,24,24,4,4,780,6710,29,0,0,0.430267,300,4,4,-85.8,-81.2,-79.0,-78.4,-12.9,-15.6,-17.3,-17.4,371,4,3,520,5006,43,0,0,0.851485,250,4,4,-81.3,-80.6,-77.9,-77.6,-14.2,-14.8,-17.4,-17.3,306,550.0,677.0
1,694,10,24,24,4,4,780,7849,93,0,0,1.17084,332,4,3,-85.8,-81.2,-79.0,-78.4,-12.5,-15.1,-16.7,-16.8,359,4,4,780,5290,78,0,0,1.45278,265,4,4,-83.4,-83.0,-79.8,-79.7,-13.0,-13.4,-15.7,-15.7,240,597.0,599.0
1,697,10,24,24,4,4,780,8126,96,0,0,1.16746,354,4,4,-85.5,-81.2,-79.0,-78.3,-12.5,-15.1,-16.7,-16.8,348,4,3,520,5651,46,0,0,0.807301,275,4,4,-83.8,-82.8,-80.0,-79.8,-13.0,-13.4,-15.7,-15.7,273,629.0,621.0
1,697,10,24,24,4,4,780,8361,83,3,0.0358637,0.98283,356,4,3,-85.8,-81.1,-79.2,-78.3,-12.8,-15.2,-16.8,-17.2,347,4,3,520,5449,32,0,0,0.583729,271,4,3,-83.8,-82.8,-80.0,-79.8,-11.9,-12.1,-13.9,-13.7,273,627.0,620.0
1,698,10,24,24,4,4,780,7776,59,4,0.0514073,0.752935,337,4,4,-85.8,-81.1,-79.2,-78.3,-12.8,-15.4,-17.2,-17.3,347,4,3,520,5449,32,0,0,0.583729,271,4,4,-83.7,-82.8,-79.8,-79.6,-13.4,-14.0,-16.0,-16.0,256,608.0,603.0
1,699,10,24,24,4,4,780,7787,93,3,0.038506,1.18005,343,4,4,-86.0,-81.2,-79.2,-78.6,-12.8,-15.4,-17.2,-17.3,334,4,4,780,5646,30,0,0,0.528448,277,4,4,-83.8,-83.1,-80.2,-80.0,-13.4,-14.0,-16.0,-16.0,291,620.0,625.0
1,700,10,24,24,4,4,780,7787,93,3,0.038506,1.18005,343,4,4,-86.0,-81.2,-79.2,-78.6,-12.6,-15.3,-17.1,-16.9,338,4,3,520,5825,34,0,0,0.580205,292,4,4,-83.8,-83.1,-80.2,-80.0,-13.4,-14.0,-16.0,-16.0,291,635.0,629.0
1,700,10,24,24,4,4,780,7971,85,3,0.0376176,1.05498,345,4,4,-86.0,-81.2,-79.2,-78.6,-12.6,-15.3,-17.1,-16.9,338,4,4,780,5707,66,0,0,1.14306,299,4,3,-83.8,-83.1,-80.2,-80.0,-13.9,-14.3,-16.2,-16.2,261,644.0,599.0
1,701,10,24,24,4,4,780,7581,61,6,0.0790722,0.798116,327,4,4,-85.8,-81.2,-79.4,-78.4,-12.6,-15.3,-17.1,-16.9,309,4,4,780,5707,66,0,0,1.14306,299,4,4,-83.5,-82.8,-79.9,-79.9,-13.9,-14.3,-16.2,-16.2,303,626.0,612.0
1,702,10,24,24,4,4,780,7657,65,2,0.0261097,0.841642,330,4,4,-85.8,-81.2,-79.4,-78.4,-11.8,-14.3,-16.0,-16.3,347,4,4,780,5215,81,0,0,1.52917,267,4,4,-83.5,-82.8,-79.9,-79.9,-13.6,-14.0,-16.0,-15.9,278,597.0,625.0
1,703,10,24,24,4,4,780,8076,83,1,0.0123793,1.01716,344,4,4,-86.2,-81.1,-79.3,-78.5,-11.8,-14.3,-16.0,-16.3,315,4,4,780,6117,52,0,0,0.842788,290,4,3,-83.6,-83.0,-80.0,-79.9,-13.6,-14.0,-16.0,-15.9,270,634.0,585.0
1,703,10,24,24,4,4,780,8076,83,1,0.0123793,1.01716,344,4,4,-86.2,-81.1,-79.3,-78.5,-12.1,-14.4,-16.5,-16.4,343,4,4,780,5590,53,0,0,0.93905,285,4,3,-83.6,-83.0,-80.0,-79.9,-13.6,-14.0,-16.0,-15.9,270,629.0,613.0
1,704,10,24,24,4,4,780,7937,60,3,0.0377786,0.750188,334,4,4,-86.2,-81.1,-79.3,-78.5,-12.1,-14.4,-16.5,-16.4,343,4,4,780,5590,53,0,0,0.93905,285,4,4,-83.6,-83.0,-80.0,-79.9,-13.6,-14.2,-16.1,-16.1,277,619.0,620.0
1,705,10,24,24,4,4,780,8030,60,1,0.0124502,0.741565,336,4,4,-86.0,-81.0,-79.0,-78.4,-12.1,-14.4,-16.5,-16.4,326,4,4,780,5742,53,0,0,0.914424,278,4,3,-83.6,-82.5,-79.8,-79.8,-13.6,-14.2,-16.1,-16.1,282,614.0,608.0
1,706,10,24,24,4,4,780,8030,60,1,0.0124502,0.741565,336,4,4,-86.0,-81.0,-79.0,-78.4,-12.3,-14.4,-16.6,-16.5,399,4,3,520,4636,32,0,0,0.685372,235,4,4,-83.6,-82.5,-79.8,-79.8,-13.4,-13.9,-16.0,-15.9,275,571.0,674.0
1,706,10,24,24,4,4,780,8298,86,0,0,1.02564,343,4,4,-86.0,-81.0,-79.0,-78.4,-12.3,-14.4,-16.6,-16.5,399,4,3,520,4772,25,0,0,0.52105,229,4,4,-83.6,-82.5,-79.8,-79.8,-13.4,-13.9,-16.0,-15.9,275,572.0,674.0
1,707,10,24,24,4,4,780,9291,54,0,0,0.577787,389,4,4,-85.1,-81.5,-79.5,-78.7,-12.3,-14.4,-16.6,-16.5,383,4,3,520,4772,25,0,0,0.52105,229,4,4,-83.0,-82.4,-79.5,-79.3,-13.4,-13.9,-16.0,-15.9,243,618.0,626.0
1,708,10,24,24,4,4,780,9761,17,2,0.0204834,0.173842,398,4,4,-85.1,-81.5,-79.5,-78.7,-11.8,-14.3,-15.9,-16.0,362,4,4,780,5040,68,0,0,1.33098,242,4,4,-83.0,-82.4,-79.5,-79.3,-13.7,-14.1,-16.1,-16.1,211,640.0,573.0
1,709,10,24,24,4,4,780,9023,57,0,0,0.627684,376,4,4,-85.0,-80.5,-79.2,-78.4,-11.8,-14.3,-15.9,-16.0,387,4,4,780,4251,61,0,0,1.41433,219,4,4,-83.6,-83.0,-79.9,-79.8,-13.7,-14.1,-16.1,-16.1,223,595.0,610.0
1,710,10,24,24,4,4,780,9023,57,0,0,0.627684,376,4,4,-85.0,-80.5,-79.2,-78.4,-11.9,-14.6,-15.9,-16.2,386,4,4,780,4263,44,0,0,1.02136,206,4,4,-83.6,-83.0,-79.9,-79.8,-13.8,-14.3,-16.1,-16.1,215,582.0,601.0
1,716,10,26,26,4,4,780,9612,27,0,0,0.280083,392,4,1,-87.2,-82.7,-81.0,-80.2,-9.1,-12.6,-14.2,-14.2,159,4,2,390,2891,9,0,0,0.310238,177,4,4,-83.6,-83.0,-79.9,-79.8,-13.8,-14.3,-16.1,-16.1,215,569.0,374.0
1,716,10,26,26,4,4,780,9203,128,0,0,1.37162,379,4,1,-87.2,-82.7,-81.0,-80.2,-9.1,-12.6,-14.2,-14.2,159,4,1,260,3112,9,0,0,0.288277,190,4,2,-85.2,-84.8,-81.5,-82.0,-11.4,-11.9,-14.0,-13.9,161,569.0,320.0
1,717,10,26,26,4,2,390,2440,15,0,0,0.610749,149,4,2,-87.9,-82.2,-81.1,-80.1,-9.1,-12.6,-14.2,-14.2,144,4,1,260,3112,9,0,0,0.288277,190,4,2,-85.8,-85.1,-81.5,-81.5,-11.4,-11.9,-14.0,-13.9,183,339.0,327.0
1,718,10,26,26,4,2,390,2310,11,0,0,0.47373,141,4,2,-87.9,-82.2,-81.1,-80.1,-11.3,-14.3,-15.4,-15.5,151,4,1,260,3026,1,0,0,0.0330251,185,4,2,-85.8,-85.1,-81.5,-81.5,-11.6,-12.1,-14.1,-14.1,192,326.0,343.0
1,759,10,26,26,4,2,390,2310,11,0,0,0.47373,141,4,2,-87.6,-82.8,-81.0,-80.1,-11.3,-14.3,-15.4,-15.5,169,4,2,390,2789,0,0,0,0,170,4,2,-85.0,-84.6,-81.6,-81.9,-11.6,-12.1,-14.1,-14.1,182,311.0,351.0
1,759,10,26,26,4,1,260,2424,4,0,0,0.164677,148,4,2,-87.6,-82.8,-81.0,-80.1,-10.3,-13.8,-15.1,-15.3,153,4,2,390,3003,6,0,0,0.199336,183,4,2,-85.0,-84.6,-81.6,-81.9,-11.6,-12.1,-14.1,-14.1,182,331.0,335.0
1,760,10,26,26,4,2,390,2524,0,0,0,0,154,4,2,-87.6,-82.8,-81.0,-80.1,-10.3,-13.8,-15.1,-15.3,153,4,2,390,3005,0,0,0,0,184,4,2,-85.0,-84.6,-81.6,-81.9,-11.6,-12.1,-14.1,-14.1,179,338.0,332.0
1,761,10,26,26,4,2,390,2612,4,0,0,0.152847,159,4,2,-87.2,-82.4,-80.8,-80.2,-10.3,-13.8,-15.1,-15.3,151,4,2,390,3005,0,0,0,0,184,4,2,-85.6,-85.3,-82.0,-81.9,-11.6,-12.1,-14.1,-14.1,175,343.0,326.0
1,762,10,26,26,4,2,390,2496,11,0,0,0.438596,146,4,2,-87.2,-82.4,-80.8,-80.2,-9.8,-12.6,-14.6,-14.8,142,4,2,390,3156,1,0,0,0.0316656,193,4,2,-85.6,-85.3,-82.0,-81.9,-11.6,-12.1,-14.2,-14.2,184,339.0,326.0
1,763,10,26,26,4,2,390,2496,11,0,0,0.438596,146,4,2,-87.1,-83.1,-80.8,-79.9,-9.8,-12.6,-14.6,-14.8,170,4,1,260,2742,0,0,0,0,167,4,2,-85.6,-85.0,-81.8,-81.4,-11.6,-12.1,-14.2,-14.2,186,313.0,356.0
1,763,10,26,26,4,1,260,2384,11,0,0,0.459098,146,4,2,-87.1,-83.1,-80.8,-79.9,-10.6,-13.7,-15.3,-15.4,147,4,2,390,3078,1,0,0,0.0324675,188,4,2,-85.6,-85.0,-81.8,-81.4,-11.6,-12.1,-14.2,-14.2,186,334.0,333.0
1,764,10,26,26,4,1,260,2600,3,0,0,0.115207,159,4,2,-87.1,-83.1,-80.8,-79.9,-10.6,-13.7,-15.3,-15.4,147,4,2,390,2839,0,0,0,0,173,4,2,-85.6,-85.0,-81.8,-81.4,-11.4,-12.0,-14.1,-14.1,175,332.0,322.0
1,765,10,26,26,4,1,260,2268,0,0,0,0,138,4,2,-87.4,-83.0,-81.0,-80.3,-10.6,-13.7,-15.3,-15.4,158,4,2,390,2839,0,0,0,0,173,4,2,-85.2,-84.5,-81.9,-81.5,-11.4,-12.0,-14.1,-14.1,189,311.0,347.0
1,766,10,26,26,4,2,390,2535,0,0,0,0,155,4,1,-87.4,-83.0,-81.0,-80.3,-11.3,-14.1,-15.7,-15.8,141,4,2,390,3143,0,0,0,0,192,4,2,-85.2,-84.5,-81.9,-81.5,-11.5,-12.1,-14.2,-14.1,167,347.0,308.0
1,767,10,26,26,4,2,390,2535,0,0,0,0,155,4,2,-87.2,-83.0,-81.2,-80.2,-11.3,-14.1,-15.7,-15.8,168,4,2,390,2724,0,0,0,0,166,4,2,-85.2,-84.9,-81.5,-81.5,-11.5,-12.1,-14.2,-14.1,187,321.0,355.0
1,768,10,26,26,4,2,390,2190,0,0,0,0,134,4,2,-87.2,-83.0,-81.2,-80.2,-9.6,-12.5,-14.6,-14.6,170,4,2,390,2699,1,0,0,0.0370233,165,4,2,-85.2,-84.9,-81.5,-81.5,-11.3,-11.9,-14.0,-13.9,168,299.0,338.0
1,769,10,26,26,4,2,390,2667,0,0,0,0,163,4,1,-87.7,-82.8,-81.0,-80.5,-9.6,-12.5,-14.6,-14.6,154,4,2,390,2948,7,0,0,0.236806,180,4,2,-85.6,-84.8,-82.1,-81.8,-11.3,-11.9,-14.0,-13.9,160,343.0,314.0
1,769,10,26,26,4,2,390,2794,5,0,0,0.178571,171,4,1,-87.7,-82.8,-81.0,-80.5,-9.6,-12.5,-14.6,-14.6,154,4,2,390,2724,1,0,0,0.0366838,166,4,2,-85.6,-84.8,-82.1,-81.8,-11.3,-11.9,-14.0,-13.9,160,337.0,314.0
1,770,10,26,26,4,1,260,2262,11,0,0,0.483729,138,4,1,-87.7,-82.8,-81.0,-80.5,-10.9,-13.9,-15.5,-15.8,169,4,2,390,2724,1,0,0,0.0366838,166,4,1,-85.6,-84.8,-82.1,-81.8,-10.4,-10.9,-13.2,-13.1,187,304.0,356.0
1,771,10,26,26,4,2,390,2718,0,0,0,0,166,4,2,-87.6,-83.4,-81.6,-80.3,-10.9,-13.9,-15.5,-15.8,161,4,2,390,3125,1,0,0,0.0319795,191,4,2,-85.6,-84.7,-81.8,-82.0,-10.4,-10.9,-13.2,-13.1,167,357.0,328.0
1,777,10,28,28,4,2,390,2545,1,1,0.0392619,0.0392619,155,4,2,-89.4,-85.2,-83.6,-82.9,-9.3,-12.1,-12.9,-13.2,262,4,2,390,424,10,0,0,2.29885,19,4,2,-85.6,-84.7,-81.8,-82.0,-11.4,-12.1,-14.2,-14.1,173,174.0,435.0
1,778,10,28,28,4,2,390,2235,3,0,0,0.133988,136,4,2,-89.4,-85.2,-83.6,-82.9,-7.5,-10.6,-11.6,-11.9,205,4,1,260,1275,31,0,0,2.37184,78,4,2,-87.2,-86.8,-84.0,-84.2,-8.7,-9.2,-11.4,-11.3,19,214.0,224.0
1,779,10,28,28,4,2,390,4419,51,0,0,1.14068,270,4,2,-90.0,-84.9,-83.9,-83.1,-7.5,-10.6,-11.6,-11.9,246,4,1,260,833,31,0,0,3.58382,51,4,2,-88.4,-86.9,-84.4,-83.8,-8.7,-9.2,-11.4,-11.3,75,321.0,321.0
1,780,10,28,28,4,1,260,3508,70,1,0.02849,1.95585,214,4,1,-90.0,-84.9,-83.9,-83.1,-9.2,-12.1,-12.9,-13.2,227,4,2,390,828,20,0,0,2.35571,50,4,2,-88.4,-86.9,-84.4,-83.8,-8.7,-9.2,-11.4,-11.3,75,264.0,302.0
1,780,10,28,28,4,1,260,3974,45,0,0,1.1194,243,4,1,-90.0,-84.9,-83.9,-83.1,-9.2,-12.1,-12.9,-13.2,227,4,1,260,940,22,0,0,2.28453,57,4,1,-88.4,-86.9,-84.4,-83.8,-8.9,-9.9,-12.0,-11.8,50,300.0,277.0
1,781,10,28,28,4,2,390,3791,60,0,0,1.55763,232,4,2,-90.4,-85.1,-84.0,-83.2,-9.2,-12.1,-12.9,-13.2,221,4,2,390,873,26,0,0,2.88889,53,4,1,-87.6,-86.4,-83.8,-83.3,-8.9,-9.9,-12.0,-11.8,45,285.0,266.0
1,782,10,28,28,4,2,390,3282,35,0,0,1.05485,201,4,2,-90.4,-85.1,-84.0,-83.2,-8.1,-11.1,-12.2,-12.4,221,4,2,390,873,26,0,0,2.88889,53,4,1,-87.6,-86.4,-83.8,-83.3,-8.4,-9.4,-11.6,-11.4,74,254.0,295.0
1,784,10,28,28,4,2,390,4100,54,0,0,1.29964,251,4,1,-89.8,-84.8,-83.7,-82.7,-8.1,-11.1,-12.2,-12.4,249,4,2,390,402,9,0,0,2.18447,24,4,1,-88.0,-87.6,-84.1,-83.8,-8.4,-9.4,-11.6,-11.4,29,275.0,278.0
1,785,10,28,28,4,2,390,3888,54,3,0.0770812,1.36952,237,4,2,-89.8,-84.8,-83.2,-82.9,-8.3,-11.4,-12.4,-12.6,226,4,1,260,1432,45,0,0,3.04465,87,4,2,-88.0,-87.6,-84.1,-83.8,-9.3,-10.3,-12.3,-12.2,33,324.0,259.0
1,786,10,28,28,4,1,260,4259,58,1,0.0234687,1.34321,260,4,1,-89.8,-84.8,-83.2,-82.9,-7.0,-10.1,-11.0,-11.0,183,4,1,260,1432,45,0,0,3.04465,87,4,2,-88.1,-87.0,-83.8,-83.8,-9.1,-10.2,-12.1,-12.1,70,347.0,253.0
1,787,10,28,28,4,2,390,3162,43,3,0.0947568,1.34124,193,4,2,-89.4,-84.6,-83.5,-82.4,-7.0,-10.1,-11.0,-11.0,195,4,2,390,1350,39,1,0.0739645,2.80576,82,4,2,-88.2,-87.3,-84.2,-83.8,-9.1,-10.2,-12.1,-12.1,88,275.0,283.0
1,787,10,28,28,4,2,390,3162,43,3,0.0947568,1.34124,193,4,2,-89.4,-84.6,-83.5,-82.4,-8.4,-11.9,-12.8,-12.9,229,4,2,390,1006,31,0,0,2.98651,61,4,1,-88.2,-87.3,-84.2,-83.8,-9.4,-10.4,-12.2,-12.3,73,254.0,302.0
1,788,10,28,28,4,2,390,3301,82,4,0.120992,2.42317,201,4,2,-89.4,-84.6,-83.5,-82.4,-8.4,-11.9,-12.8,-12.9,229,4,2,390,1006,31,0,0,2.98651,61,4,1,-88.2,-87.3,-84.2,-83.8,-9.4,-10.4,-12.2,-12.3,73,262.0,302.0
1,789,10,28,28,4,1,260,3685,49,6,0.162514,1.31191,225,4,2,-89.5,-84.6,-83.8,-82.8,-8.4,-11.9,-12.8,-12.9,187,4,1,260,1455,43,0,0,2.86858,89,4,1,-88.0,-87.3,-83.7,-83.7,-9.4,-10.4,-12.2,-12.3,68,314.0,255.0
1,790,10,28,28,4,2,390,3443,50,1,0.0290276,1.43102,210,4,1,-89.5,-84.6,-83.8,-82.8,-8.1,-11.3,-12.2,-12.4,281,4,2,390,88,2,0,0,2.1978,5,4,2,-88.0,-87.3,-83.7,-83.7,-9.3,-10.3,-12.2,-12.2,73,215.0,354.0
1,791,10,28,28,4,2,390,3443,50,1,0.0290276,1.43102,210,0,0,-96.2,-90.6,-89.0,-88.2,-8.1,-11.3,-12.2,-12.4,213,4,2,390,948,40,0,0,4.04449,58,4,2,-88.0,-87.3,-83.7,-83.7,-9.3,-10.3,-12.2,-12.2,73,268.0,286.0
1,792,10,28,28,4,1,260,4541,54,2,0.0440141,1.17493,278,4,1,-96.2,-90.6,-89.0,-88.2,-6.7,-9.5,-10.7,-10.8,115,2,3,260,2018,78,0,0,3.7196,123,4,1,-87.6,-86.7,-84.0,-84.0,-9.3,-10.3,-12.2,-12.2,7,401.0,122.0
1,793,10,28,28,4,2,390,3395,59,2,0.0588582,1.70767,207,4,2,-89.5,-84.8,-83.4,-82.5,-6.7,-9.5,-10.7,-10.8,92,2,3,260,2018,78,0,0,3.7196,123,4,1,-88.6,-87.3,-84.4,-84.0,-8.6,-9.8,-11.7,-11.6,154,330.0,246.0
1,794,10,28,28,4,2,390,2734,18,0,0,0.653832,159,4,1,-89.5,-84.8,-83.4,-82.5,-6.9,-9.9,-10.7,-11.1,254,4,1,260,250,29,0,0,10.3571,15,2,3,-88.6,-87.3,-84.4,-84.0,-12.6,-14.8,0.0,0.0,73,174.0,327.0
1,795,10,28,28,4,2,390,2734,18,0,0,0.653832,159,4,2,-89.4,-84.7,-83.7,-82.8,-6.9,-9.9,-10.7,-11.1,207,4,1,260,843,26,0,0,2.98851,51,2,3,-88.6,-87.3,-84.4,-84.0,-12.6,-14.8,0.0,0.0,73,210.0,280.0
1,801,10,30,30,4,1,260,4102,38,1,0.0243665,0.917653,251,4,1,-90.4,-86.9,-86.1,-85.1,-7.4,-10.1,-11.1,-11.3,133,4,0,130,559,28,0,0,4.7619,34,4,1,-88.3,-87.0,-84.1,-83.9,-12.6,-14.8,0.0,0.0,12,285.0,145.0
1,801,10,30,30,4,1,260,3180,45,1,0.0314268,1.39492,194,4,1,-90.4,-86.9,-86.1,-85.1,-7.4,-10.1,-11.1,-11.3,133,4,0,130,479,11,0,0,2.24033,22,4,1,-89.6,-88.7,-85.8,-85.3,-7.4,-8.3,-10.3,-10.3,15,216.0,148.0
1,802,10,30,30,4,1,260,2420,23,0,0,0.94108,148,4,1,-90.4,-86.9,-86.1,-85.1,-7.3,-10.0,-10.9,-11.1,160,4,0,130,457,15,0,0,3.17125,27,4,0,-89.6,-88.7,-85.8,-85.3,-5.6,-6.9,-9.0,-9.1,22,175.0,182.0
1,803,10,30,30,4,1,260,2676,20,1,0.0373413,0.741565,163,4,1,-91.0,-86.7,-85.4,-84.8,-7.3,-10.0,-10.9,-11.1,157,4,0,130,457,15,0,0,3.17125,27,4,1,-89.5,-88.4,-85.0,-85.2,-5.6,-6.9,-9.0,-9.1,24,190.0,181.0
1,804,10,30,30,4,1,260,2676,20,1,0.0373413,0.741565,163,4,1,-91.0,-86.7,-85.4,-84.8,-7.7,-10.0,-10.9,-11.1,140,4,1,260,629,32,0,0,4.83384,38,4,1,-89.5,-88.4,-85.0,-85.2,-7.5,-8.4,-10.5,-10.4,28,201.0,168.0
1,805,10,30,30,4,1,260,2539,23,0,0,0.897386,155,4,1,-91.4,-86.9,-85.6,-85.1,-7.7,-10.0,-10.9,-11.1,164,4,0,130,402,18,0,0,4.27553,24,4,1,-89.6,-88.0,-85.2,-85.5,-7.5,-8.4,-10.5,-10.4,35,179.0,199.0
1,805,10,30,30,4,1,260,2411,32,0,0,1.30933,147,4,1,-91.4,-86.9,-85.6,-85.1,-7.7,-10.0,-10.9,-11.1,164,4,1,260,122,7,0,0,5.38462,7,4,1,-89.6,-88.0,-85.2,-85.5,-7.5,-8.4,-10.5,-10.4,35,154.0,199.0
1,806,10,30,30,4,1,260,2730,32,0,0,1.15816,167,4,1,-91.4,-86.9,-85.6,-85.1,-7.6,-9.8,-10.8,-10.9,180,4,1,260,388,14,0,0,3.47395,23,4,1,-89.6,-88.0,-85.2,-85.5,-7.6,-8.6,-10.5,-10.5,23,190.0,203.0
1,807,10,30,30,4,1,260,2894,21,0,0,0.720165,177,4,1,-91.3,-87.2,-86.3,-84.7,-7.6,-9.8,-10.8,-10.9,154,4,0,130,491,13,0,0,2.57426,30,4,1,-89.5,-88.6,-85.2,-85.5,-7.6,-8.6,-10.5,-10.5,6,207.0,160.0
1,809,10,30,30,4,1,260,2620,26,0,0,0.982244,160,4,0,-91.0,-86.3,-85.2,-84.5,-7.5,-9.8,-10.8,-10.8,161,4,1,260,329,13,0,0,3.79009,20,4,1,-90.0,-88.8,-86.2,-85.6,-7.7,-8.7,-10.6,-10.6,29,180.0,190.0
1,810,10,30,30,4,1,260,2640,21,0,0,0.788881,161,4,0,-91.0,-86.3,-85.2,-84.5,-4.9,-8.3,-9.8,-9.4,159,4,0,130,328,13,0,0,3.80117,20,4,0,-90.0,-88.8,-86.2,-85.6,-5.6,-6.9,-9.1,-8.9,19,181.0,178.0
1,811,10,30,30,4,1,260,2431,20,0,0,0.815661,148,4,0,-91.5,-87.8,-85.6,-85.5,-4.9,-8.3,-9.8,-9.4,171,4,1,260,508,17,0,0,3.23194,31,4,1,-89.9,-89.6,-86.2,-86.0,-5.6,-6.9,-9.1,-8.9,36,179.0,207.0
1,812,10,30,30,4,0,130,2954,22,0,0,0.738999,180,4,1,-91.5,-87.8,-85.6,-85.5,-7.5,-9.9,-11.3,-11.0,148,4,1,260,508,17,0,0,3.23194,31,4,1,-89.9,-89.6,-86.2,-86.0,-7.6,-8.5,-10.6,-10.6,5,211.0,153.0
1,813,10,30,30,4,0,130,2954,22,0,0,0.738999,180,4,0,-91.2,-86.6,-85.3,-85.0,-7.5,-9.9,-11.3,-11.0,162,4,0,130,204,5,0,0,2.38095,12,4,1,-90.0,-88.9,-85.2,-85.4,-7.6,-8.5,-10.6,-10.6,29,192.0,191.0
1,814,10,30,30,4,0,130,2642,30,0,0,1.12233,161,4,1,-91.2,-86.6,-85.3,-85.0,-7.4,-9.7,-11.1,-11.1,160,4,0,130,143,3,0,0,2.04082,8,4,1,-90.0,-88.9,-85.2,-85.4,-7.6,-8.6,-10.5,-10.5,13,169.0,173.0
1,815,10,30,30,4,1,260,2599,31,0,0,1.17826,159,4,1,-91.0,-87.0,-85.0,-84.4,-7.4,-9.7,-11.1,-11.1,145,4,1,260,292,22,0,0,6.98413,17,4,0,-89.7,-88.3,-85.1,-85.6,-7.6,-8.6,-10.5,-10.5,7,176.0,152.0
1,816,10,30,30,4,1,260,2599,31,0,0,1.17826,159,4,1,-91.0,-87.0,-85.0,-84.4,-7.4,-9.6,-11.1,-11.1,157,4,1,260,361,15,0,0,3.97878,22,4,1,-89.7,-88.3,-85.1,-85.6,-7.7,-8.6,-10.6,-10.6,13,181.0,170.0
1,817,10,30,30,4,1,260,2424,10,0,0,0.410678,148,4,1,-91.0,-87.2,-85.4,-84.4,-7.4,-9.6,-11.1,-11.1,153,4,1,260,333,11,0,0,3.18841,20,4,1,-90.1,-88.7,-85.1,-85.4,-7.7,-8.6,-10.6,-10.6,27,168.0,180.0
1,818,10,30,30,4,1,260,2424,10,0,0,0.410678,148,4,1,-91.0,-87.2,-85.4,-84.4,-7.1,-9.8,-11.2,-11.1,139,4,1,260,612,18,0,0,2.85261,37,4,1,-90.1,-88.7,-85.1,-85.4,-7.7,-8.6,-10.6,-10.6,27,185.0,166.0
1,864,10,32,32,4,1,260,2475,32,0,0,1.27592,151,4,0,-93.4,-88.5,-87.4,-87.2,-5.6,-7.9,-9.3,-9.3,102,4,0,130,537,2,0,0,0.37037,32,4,0,-90.1,-88.7,-85.1,-85.4,-5.4,-6.5,-8.8,-8.8,27,183.0,129.0
1,865,10,32,32,4,1,260,2433,20,1,0.0410678,0.814996,148,4,0,-93.4,-88.5,-87.4,-87.2,-5.6,-7.9,-9.3,-9.3,102,2,2,195,1947,38,0,0,1.91339,119,4,0,-91.8,-90.7,-87.1,-87.0,-6.1,-7.0,-9.0,-9.0,30,267.0,132.0
